id,cons_12m,cons_gas_12m,cons_last_month,forecast_discount_energy,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,num_years_antig,pow_max,AVG_VARIABLE,AVG_FIXED,origin_up_MISSING,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,channel_sales_MISSING,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,churn
d82b515628f2c6f321e4f36192e95284,6329,0,0,0.0,20.52,20.52,1,6,13.2,0.1479635,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007342999999999988,-1.1999999998124622e-06,0.0
a7387dd088275ab507dbcf8f27188607,46759,0,2731,0.0,12.96,12.96,1,3,20.78,0.1016193333333333,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
dba21a19356cba39aa307ea9e1f42d9c,36737,11166,3569,0.0,20.64,20.64,3,10,33.0,0.0990148333333333,27.098284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
df3bf8a272ff779d936c938c0e43a1b4,1976,0,0,0.0,12.3,12.3,1,3,10.35,0.1454214999999999,44.35581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.007829000000000003,0.17777879999999868,0.0
a6b8872d888287e7465a11387478300a,30222,0,0,0.0,8.98,8.98,1,3,10.392,0.1274607499999999,44.35581996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.003567999999999988,0.17777879999999868,0.0
abe2a2f9cbc15caaebc51b9037c7cf6d,80921,0,4320,0.0,34.92,34.92,1,4,35.0,0.0952498333333333,27.0982848,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.008394999999999889,0.16291560000000516,1.0
3b2e2c74a8d7e0f913694455316c86c7,37991,25297,5558,0.0,29.64,29.64,2,3,13.15,0.1468085,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005718999999999891,-1.1999999998124622e-06,0.0
d1b6745ba47eac6459ca9c77eb15a770,25107,0,0,0.0,18.94,18.94,1,7,15.0,0.146588,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
8b4866486b43bdb323a1d6bc0489d632,9822,0,2296,0.0,13.26,13.26,1,6,10.392,0.1273335,44.85581976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0049780000000000935,1.1777784000000011,0.0
4e53568128f137168891eed9b78b05d2,10992,16769,671,0.0,45.25,45.25,3,3,25.0,0.1039786666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006756000000000012,0.16291560000000516,0.0
44d3575a5c48ff74ab997f131f2809b7,32208,0,4489,0.0,7.69,7.69,1,11,16.0,0.1000279999999999,27.15259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.008532369999999997,0.0,0.0
b43f5b372170d4019ebc2f225bec259e,31208,0,6676,0.0,14.7,14.7,1,8,13.856,0.1454245,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.002039000000000013,0.17777879999999868,0.0
c73870043a0413e5c4d00ae30d87de83,15408,0,1122,0.0,25.8,25.8,1,5,17.25,0.097784,27.043978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.004958999999999991,3.600000006542814e-06,0.0
5c9481085f9deea0e9d41e9916ebbe81,22609,0,2050,0.0,29.64,29.64,1,6,19.8,0.1004966666666666,27.15259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.006191999999999989,0.16291560000000516,0.0
f8a33eba4e4578be6a3b8b6594bd8116,2554,3747,0,0.0,3.92,3.92,2,6,12.5,0.1434575,44.35581996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.006571000000000021,0.17777879999999868,0.0
1209c6cfc7addaa90e9ac67b73c8418b,6924,0,281,0.0,23.72,23.72,1,5,15.001,0.0986313333333333,27.15259,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.007136999999999893,0.0,0.0
01eb776170df2fda56c99b58b06bbf42,15950,0,2385,0.0,24.32,24.32,1,5,11.7,0.1488915,45.35582016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.007107000000000002,2.1777792000000034,0.0
95bb759965460fa435d0355f64026587,11880,0,0,0.0,14.04,14.04,1,6,13.2,0.146588,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
e66e8de8c3f86314a65b242abb50fe26,2518,0,0,0.0,10.36,10.36,1,4,13.856,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
0914bb398504b46508b627df40bd67af,95342,0,8658,0.0,55.92,55.92,1,6,56.0,0.0975949999999999,27.15259,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.006203,0.16291560000000516,0.0
a43732bdf7c8dcf3b33374d060d91fdb,69719,0,6553,0.0,13.32,13.32,1,6,12.5,0.146588,44.35581996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
98de006028be532c63dbaac84ad8bf40,6708,0,0,28.0,48.84,48.84,1,4,15.0,0.1896689999999999,45.76092996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0007260000000000044,-1.1999999998124622e-06,1.0
e5e569380614fd350f773ce4e3d01c93,6063,0,329,0.0,7.8,7.8,1,6,10.392,0.1248452499999999,44.35581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.004739999999999994,0.17777879999999868,0.0
eecd3060c74cfc87881e2404db98cdfe,22723,0,0,0.0,19.28,19.28,1,6,13.2,0.146936,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
912ae5bb23c29771fec84168f7624c21,18625,0,3286,0.0,5.52,5.52,1,3,10.392,0.1481715,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0027669999999999917,0.17777879999999868,0.0
50ff326982d4c9b19c8b6a34f888d385,0,0,0,0.0,22.52,22.52,1,6,13.856,0.12977025,44.35581996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0029840000000000144,0.17777879999999868,0.0
146ca1173be0665b04dec366273b73a9,1732,0,212,0.0,26.04,26.04,1,5,10.392,0.1484955,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009796,0.0,0.0
7f5d8eb4e7a3a743587de5f16fbb0d49,0,0,0,0.0,44.69,44.69,1,13,33.0,0.0990148333333333,27.098284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
e7fd86d2924a60eb8750130c65c8e401,9789,0,1507,30.0,32.4,32.4,2,3,13.856,0.1744835,45.35582016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.051316999999999974,2.1777792000000034,0.0
534629829ff5496a84a431d72b1a40c9,20117,0,1506,0.0,0.88,0.88,1,4,20.785,0.1000963333333333,27.043978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.008161000000000015,3.600000006542814e-06,0.0
fe0a5da1f52491f327ea197760aa1152,13473,0,81,0.0,16.92,16.92,1,6,10.392,0.1494835,44.35581996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0037669999999999926,0.17777879999999868,0.0
be0bd10eb3e462cde751c1e5cc564803,2564,0,0,0.0,26.04,26.04,1,5,10.392,0.149062,44.26692996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007453999999999988,-1.1999999998124622e-06,0.0
a82964ec7bcf43aab87191bbe4c91e25,5055,2848,0,0.0,3.24,3.24,2,6,10.392,0.1473384999999999,44.35581996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.005744999999999889,0.17777879999999868,0.0
f2899bfced3e4c56c24348361f96cba9,8940,0,0,0.0,14.68,14.68,1,5,10.392,0.151224,44.94470976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0036479999999999846,0.9999996000000024,0.0
c06993f3be39df857b3e0c3c397468fb,12076,0,1896,30.0,32.4,32.4,2,4,13.856,0.1499289999999999,45.35582016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06528299999999998,2.1777792000000034,1.0
f80ec449a4edf469b8b5bed554253db4,17500,0,927,0.0,21.93,21.93,1,4,20.7,0.1009523333333332,27.15259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.00837400000000009,0.16291560000000516,0.0
2a3bd8157a3bca1f8ffb7213612ece2e,3681,103110,0,0.0,24.2,24.2,2,3,13.856,0.1302329999999999,45.10581996,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.001492000000000021,1.6777787999999987,0.0
ae58c52ae41c0708a02ff79624e0586a,33597,0,2803,0.0,71.22,71.22,1,4,60.0,0.0998816666666666,27.2649508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.012678999999999899,0.4962492000000083,0.0
49b55613d09f3f4d7658bee945c9dd43,52829,0,1116,0.0,21.05,21.05,1,6,19.8,0.1001175,27.098284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.16291560000000516,0.0
48b7938c846ec8124afe88e7e75cae29,44747,0,0,0.0,17.45,17.45,1,4,13.856,0.146588,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
4d9611128035bc94ad58944ecb4416a3,7197,0,1372,0.0,22.28,22.28,3,6,15.1,0.1001175,27.2649508,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.4962492000000083,0.0
18bfae0f560a2868c650664e236004b1,24308,0,0,0.0,23.28,23.28,1,6,10.35,0.1289352499999999,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.001587000000000005,-1.1999999998124622e-06,0.0
ce11ea8e6bfb9ab6263f61b0b572154a,935912,0,53365,0.0,14.04,14.04,1,3,13.2,0.146936,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
771b457dbe71f234985b998bfeebd541,5438,3856,496,0.0,16.14,16.14,2,5,10.392,0.1481954999999999,44.26692996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.008499000000000007,-1.1999999998124622e-06,0.0
63b8f3e811cf73d72947e553e1a5b2f2,68467,0,0,0.0,21.34,21.34,1,5,10.392,0.147324,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.003383999999999998,-1.1999999998124622e-06,0.0
2ccf42aeca517293914dbab5acf6a5be,9649,0,0,30.0,40.88,40.88,2,4,13.2,0.2022334999999999,45.85281996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04883499999999999,1.6777787999999987,0.0
e1c44704bb085b1b29b54b2ddca03f84,12686,0,980,0.0,14.46,14.46,1,6,16.5,0.0990148333333333,27.098284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
f00cba48cfb00dcd7ee208df7c805a6b,30265,0,0,0.0,6.15,6.15,1,3,13.164,0.1470489999999999,44.35581996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.005706000000000017,0.17777879999999868,0.0
951d99fe07ca94c2139f43bc37095139,96197,48220,9474,0.0,34.35,34.35,2,6,50.0,0.0979339999999999,27.15259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.009658,0.16291560000000516,0.0
32d4cb547a05911a5883075472590b3b,720740,445679,79738,0.0,24.52,24.52,2,3,13.2,0.12512625,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.004739999999999994,0.17777879999999868,0.0
9f080126baa731baf2fb5535ab8f067d,64103,0,4375,0.0,69.84,69.84,1,3,70.0,0.0966283333333333,27.043978,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.030097000000000096,-3.700956959999999,0.0
1e576a9d80497a7aebc1bd224ab9b4e4,4360,0,0,0.0,21.48,21.48,1,6,10.392,0.12944875,44.44470996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0046700000000000075,0.17777879999999868,0.0
536335e6a2af4998a3c47ab3682f5800,2522,0,0,0.0,21.11,21.11,1,5,15.0,0.1494835,44.35581996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0037669999999999926,0.17777879999999868,0.0
e865181f7b1351ee9242532afca8ca77,86732,0,18546,0.0,22.64,22.64,1,4,32.909,0.1016193333333333,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
af8a25f76eab04363781220299defa51,32275,0,2850,0.0,21.78,21.78,1,4,10.52,0.149831,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005532999999999982,0.17777879999999868,0.0
d5ff3202e8e3bf0a4a0e088313341fef,6724,0,0,0.0,34.68,34.68,1,5,13.856,0.1484994999999999,44.35581996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0034229999999998983,0.17777879999999868,1.0
29f891649bc098e1f0780d4cbf170965,922,0,0,0.0,31.32,31.32,1,5,12.5,0.150214,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005149999999999988,-1.1999999998124622e-06,1.0
4d5cb61f6da3988250de387ca558a12c,128234,41012,11026,0.0,0.96,0.96,2,4,15.001,0.0957293333333333,27.15259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.008394999999999889,0.16291560000000516,0.0
8b803f450be53a7e1a9326e1dae5ead1,818735,524776,71115,0.0,39.56,39.56,3,4,25.0,0.095831,27.098284,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.006075999999999998,0.16291560000000516,0.0
0aade6864b05a87c18b2600dca109799,2237,0,0,0.0,12.36,12.36,1,5,10.392,0.1450199999999999,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006904999999999911,0.17777879999999868,0.0
54aad23160c8d3f63bb03ed0d2443676,1628165,0,201234,0.0,19.18,19.18,2,4,10.35,0.12512625,44.44470996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.005266999999999994,0.17777879999999868,0.0
65f43207a81da1abe023703ca576a586,5743,0,456,30.0,35.92,35.92,2,6,15.01,0.1168873333333333,27.348284200000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.033439999999999886,0.6629160000000098,0.0
4c1e6fe025ea98b73fb9c2507eb6dbd5,680826,0,55245,0.0,33.12,33.12,1,6,13.2,0.1282872499999999,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0035200000000001064,0.17777879999999868,0.0
1d30313c15b60846b801eb60b3f2bac2,25660,0,2111,0.0,59.88,59.88,1,6,40.0,0.1010763333333333,27.15259,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.008492000000000013,0.16291560000000516,0.0
71c10ded80c2c59df2b9c93bddea8d9f,135403,115366,13739,0.0,30.0,30.0,3,4,15.001,0.1039786666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037870000000000126,0.0,1.0
dd7f2f009f7dd5e577aaeb6062ff50e1,97289,0,0,0.0,33.12,33.12,1,6,13.2,0.1493515,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.006874999999999992,-1.1999999998124622e-06,0.0
6bedd8a5c49339805bdb09bd5dbd6b7e,69358,0,1372,0.0,22.52,22.52,1,5,13.856,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
ccfbb1e9e60e143cb403325e221b663b,6141,0,555,0.0,31.64,31.64,1,6,20.0,0.0990148333333333,27.0982848,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
ed8a42c8613979b849b272219ba67534,24001,0,0,0.0,29.76,29.76,1,9,13.2,0.0006,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
fa773659d4d0189e0bc59c15d1574264,19246,4705,761,0.0,14.22,14.22,3,4,12.5,0.1479149999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.00794400000000009,0.0,0.0
f13bf0c5d141840e9ff07450ddda7108,121714,0,8772,0.0,24.2,24.2,1,5,13.85,0.14803,45.10581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0004180000000000017,1.6777787999999987,0.0
ff10b331386a9d02d238cca887d62fe6,7044,2612,781,0.0,39.96,39.96,2,3,16.0,0.1009523333333332,27.15259,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.010108000000000103,0.16291560000000516,1.0
453d38b7237750949a1d0d4dfafb4143,8328,18579,840,0.0,34.68,34.68,4,4,13.856,0.1508169999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0039919999999999956,0.0,1.0
2fc279438878b6eb0ea8640b13a2a778,10636,0,1011,0.0,0.0,0.0,1,3,5.75,0.0958903333333332,34.677296000000005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0053450000000000025,0.23669388000000424,0.0
52d65a4330270c13ba1f0a0a2016281e,1817,0,0,0.0,26.04,26.04,1,6,10.392,0.1467574999999999,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005163999999999891,0.17777879999999868,1.0
e9b1f6ba0114807264106e272f18402a,3199,0,632,0.0,27.28,27.28,1,6,13.856,0.12728825,44.44470996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0034399999999998876,0.17777879999999868,0.0
3ce7bc8a5e772f1cb79090fe66e90e96,19879,0,2126,0.0,15.12,15.12,1,11,16.5,0.0990148333333333,27.098284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
7d72355ba1330c30e9f2e6862a5f51e0,2116,0,374,0.0,21.64,21.64,1,4,10.392,0.1509225,45.35582016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.003044999999999992,2.1777792000000034,0.0
d176a8b6513939284c86e260d2487dd4,7819,0,755,0.0,54.96,54.96,1,7,22.0,0.097784,27.043978,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.004958999999999991,3.600000006542814e-06,0.0
81d73b9654bdeff45ba4b0324bb5b8cd,324907,0,16634,0.0,0.0,0.0,1,4,10.392,0.142442,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.002026,0.0,0.0
931e0404a46d8aa09aa18d95d56c5c07,2662467,87653,297614,0.0,15.16,15.16,2,4,10.392,0.1280282499999999,44.44470996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.00424500000000011,0.0,0.0
6775d583f193ca3cd17e81404adeb452,14959,0,883,0.0,45.46,45.46,1,5,43.64,0.1035636666666666,27.043978,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008160999999999904,3.600000006542814e-06,0.0
1ae0cb23b26b8efb91bf06be56d5b550,6631,0,456,0.0,33.0,33.0,1,4,13.164,0.1225772499999999,44.26692996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.009966000000000086,-1.1999999998124622e-06,0.0
3b5023136494751b0349c17c9ad40cd4,2043,0,0,0.0,20.54,20.54,1,5,10.392,0.1481954999999999,44.26692996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.008499000000000007,-1.1999999998124622e-06,0.0
050381a0ce1932faa5ad911c723f0899,3636,0,1003,0.0,11.06,11.06,1,3,11.4,0.1494835,44.35581996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
8eff5b238fa2bf2eceb81941b572b4e0,38603,102788,6109,0.0,8.36,8.36,2,6,25.097,0.0990148333333333,27.098284,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.007801000000000002,0.16291560000000516,0.0
45ba1e4a1c388b827f7f500b5b873835,40801,0,6173,0.0,17.45,17.45,1,5,13.856,0.1267315,44.35581996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0015469999999999928,0.17777879999999868,0.0
33ebd7f72119792ff2ffb7ab85c48616,15993,0,1293,0.0,9.94,9.94,1,3,20.785,0.0995881666666666,27.098284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.013258999999999896,0.16291560000000516,0.0
77b9e856fe238bd4ae7941938ae7c903,32917,0,2985,0.0,26.4,26.4,1,4,10.52,0.148773,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008031999999999984,-1.1999999998124622e-06,0.0
16dcda6886a2334f74c90af6de1bbe07,2676,0,300,0.0,29.92,29.92,1,6,15.001,0.1001175,27.4316184,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.8295828000000043,0.0
4bc83d9587ad01b67c3782da83cb237b,55534,0,4802,0.0,20.16,20.16,1,6,19.0,0.0997913333333333,27.15259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.007801000000000002,0.16291560000000516,0.0
8654d175a052ad8a84ba9b50eb7f0eec,120188,0,14294,0.0,26.1,26.1,1,4,38.06,0.0990946666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008497000000000005,0.16291560000000516,0.0
8f56b789d3f1111fe9a802435708f6b7,145362,0,3843,0.0,6.6,6.6,1,3,19.8,0.0990148333333333,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
9039ad939cb6073b21eac6362aab4fba,44464,0,2600,0.0,6.6,6.6,1,4,19.8,0.1013296666666666,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009786000000000003,0.16291560000000516,0.0
c2f6aed02d409c57053a1590836d4f7b,3637,0,0,0.0,10.36,10.36,1,5,13.856,0.1487965,44.44470996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0034229999999998983,0.17777879999999868,0.0
4470bb7ecd11d4b28f7f26a4d5f7d1d0,42991,0,4664,0.0,3.12,3.12,2,7,16.5,0.1001175,27.0982848,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.16291560000000516,0.0
ffd619330ca153638aca1f0c03ddaea2,15703,0,541,0.0,21.52,21.52,1,7,13.2,0.1484994999999999,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0034229999999998983,0.17777879999999868,0.0
0acaeee47876bc676ade4d3e4646e5d8,8332,28677,0,0.0,29.76,29.76,2,4,13.2,0.14675,44.26692996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.005610000000000004,-1.1999999998124622e-06,0.0
b7bdc942e1866011b08fbc7ea928fb13,18162,0,1351,0.0,7.89,7.89,1,4,41.5,0.1010396666666666,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009778999999999996,0.16291560000000516,0.0
1dea0597e525e6e0c565ef22c43ece2e,28300,0,2130,0.0,20.26,20.26,1,11,15.001,0.0987556666666666,27.15259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007932999999999982,0.16291560000000516,0.0
881dfe5d78bf9d156f51a29a44441e15,248377,0,0,0.0,15.78,15.78,1,6,20.0,0.0990946666666666,27.15259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.008497000000000005,0.16291560000000516,0.0
44b96d98a77cf6508c92f820f3c5a71a,50411,0,9533,0.0,33.32,33.32,1,5,32.0,0.1035636666666666,27.043978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.008160999999999904,3.600000006542814e-06,0.0
008e9867a90fb37bebad0a328d519931,27801,0,2460,0.0,13.97,13.97,1,4,18.13,0.0989213333333333,27.15259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.008878999999999998,0.0,0.0
e9b7dc4b310f9f73ff1980c3fe416977,19542,0,1753,0.0,0.24,0.24,1,7,96.0,0.0871646666666666,34.677296000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.005794999999999995,0.0,0.0
744e639daf9fddefb3ab84f6e2e06b74,685435,0,119476,0.0,24.96,24.96,1,3,11.08,0.1251782499999999,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005344000000000099,-1.1999999998124622e-06,0.0
05f2ac1b83cb9052aaa39f580d2a18bc,14171,22133,0,0.0,20.2,20.2,2,3,13.85,0.146936,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
5ebce6ce3157894466bd4a39d8bfb077,6384,0,437,0.0,21.52,21.52,1,4,13.2,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0037669999999999926,0.17777879999999868,0.0
ba520cf7a3eaa3955bcc2938703f6f68,7282,914,1394,0.0,25.51,25.51,3,5,13.856,0.1264674999999999,45.10581996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0020850000000000035,1.6777787999999987,0.0
030705cedd79f865f984342c1dc5aa3e,29390,313,2255,0.0,29.64,29.64,3,6,19.8,0.1004966666666666,27.15259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.006191999999999989,0.16291560000000516,1.0
8a82b8c5c63f7a0629814e5165986a0c,21914,0,2292,0.0,31.2,31.2,1,4,13.856,0.1444289999999999,44.26692996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.002366000000000007,-1.1999999998124622e-06,0.0
140a3be9495e47c31884140d336c7a6f,2818,0,0,0.0,21.09,21.09,1,6,10.392,0.1276234999999999,45.35582016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.004397999999999985,2.1777792000000034,0.0
376e9f2141d4b0fd033735e086e92560,12550,1001,0,0.0,19.2,19.2,2,5,10.39,0.14809,44.44470996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.005508000000000013,0.17777879999999868,1.0
6679cc3d2ad96117b23cce057cd44d98,622928,0,87185,0.0,36.16,36.16,1,3,30.0,0.09747,27.15259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0078099999999999975,0.16291560000000516,0.0
32a1d3b148f675e9e9f657560c2c9e80,134597,0,9165,0.0,37.56,37.56,1,4,15.0,0.1494039999999999,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0009569999999999024,-1.1999999998124622e-06,1.0
777f73c4745cb01c22b07f214170bce9,1173627,0,109899,0.0,16.66,16.66,1,4,13.2,0.1267315,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0015469999999999928,0.17777879999999868,0.0
7e8b36e32fe32245aca861f6490abf51,13645,0,4409,0.0,18.24,18.24,1,6,14.49,0.12789175,44.35581996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0007729999999999959,0.17777879999999868,0.0
d9a98e337816bd45ad0f6281263ea582,135011,0,13789,0.0,0.0,0.0,1,4,16.5,0.0950736666666666,27.15259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.004199999999999898,0.0,0.0
2ff7ea114d958942f19453cc4cc2b1c2,12266,0,1115,0.0,12.14,12.14,1,6,12.5,0.1464105,44.35581996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0034229999999998983,0.17777879999999868,0.0
